Aquitaine Limousin Poitou-Charentes,Landes,Capbreton,8396,43.637844,-1.420939,default
Bourgogne Franche-Comté,Haute-Saône,Lure,8394,47.686417,6.494274,default
Lorraine,Meurthe-et-Moselle,Jarny,8383,49.151784,5.8858499,default
Île-de-France,Seine-et-Marne,Serris,8369,48.84432,2.788231,default
Rhone-Alpes,Haute-Savoie,Meythet,8368,45.915603,6.09208,default
Languedoc-Roussillon Midi-Pyrénées,Pyrénées-Orientales,Les Angles,8362,42.5772819,2.073585,default
Pays de la Loire,Loire-Atlantique,Basse-Goulaine,8361,47.215267,-1.466088,default
Auvergne Rhône-Alpes,Rhône,Irigny,8361,45.67497,4.814016,default
Rhone-Alpes,Haute-Savoie,Ville-la-Grand,8351,46.2016149,6.2471439,default
Pays de la Loire,Vendee,Saint-Jean-de-Monts,8349,46.793464,-2.0617863,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,Venelles,8347,43.598546,5.4847245,default
Normandie,Calvados,Falaise,8343,48.893548,-0.201956,default
Languedoc-Roussillon Midi-Pyrénées,Hérault,Clermont-l'Hérault,8322,43.62759,3.429495,default
Normandie,Seine-Maritime,Saint-Pierre-lès-Elbeuf,8311,49.276751,1.040517,default
Auvergne Rhône-Alpes,Puy-de-Dome,Lempdes,8308,45.769843,3.197437,default
Rhone-Alpes,Ardeche,Privas,8305,44.735269,4.599039,default
Bretagne,Finistere,Pont-l'Abbé,8304,47.866915,-4.222298,default
Pays de la Loire,Vendee,Le Poiré-sur-Vie,8298,46.767746,-1.508806,default
Auvergne Rhône-Alpes,Ardeche,Le Teil,8292,44.55061,4.683794,default
Île-de-France,Yvelines,Jouy-en-Josas,8291,48.764545,2.169007,default
Nord-Pas-de-Calais Picardie,Nord,Orchies,8284,50.4745,3.2428,default
Languedoc-Roussillon Midi-Pyrénées,Pyrénées-Orientales,Pia,8284,42.746371,2.916621,default
Alsace-Champagne-Ardenne-Lorraine,Vosges,Gérardmer,8284,48.070081,6.877292,default
Centre,Loiret,Ingré,8282,47.921704,1.830401,default
Bretagne,Finistere,Plabennec,8276,48.498961,-4.418542,default
Aquitaine,Gironde,Coutras,8276,45.04067,-0.129361,default
Nord-Pas-de-Calais Picardie,Nord,Pérenchies,8275,50.6683189,2.972993,default
Pays de la Loire,Loire-Atlantique,Nort-sur-Erdre,8272,47.439552,-1.5009189,default
Pays de la Loire,Vendee,Chantonnay,8271,46.6870819,-1.050176,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,Wingles,8268,50.494578,2.852404,default
Aquitaine Limousin Poitou-Charentes,Gironde,Mios,8256,44.605389,-0.939625,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,Pibrac,8252,43.618937,1.283406,default
Languedoc-Roussillon Midi-Pyrénées,Aveyron,Saint-Affrique,8251,43.95819,2.887126,default
Normandie,Seine-Maritime,Bihorel,8251,49.455768,1.121401,default
Languedoc-Roussillon Midi-Pyrénées,Hérault,Pézenas,8244,43.461531,3.423193,default
Bretagne,Ille-et-Vilaine,Janzé,8232,47.959272,-1.498302,default
Pays de la Loire,Loire-Atlantique,Treillières,8226,47.329348,-1.620486,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,Billy-Montigny,8213,50.415238,2.906792,default
Auvergne Rhône-Alpes,Isere,Crolles,8212,45.284906,5.882983,default
Bretagne,Morbihan,Larmor-Plage,8204,47.705772,-3.383522,default
Normandie,Eure,Les Andelys,8201,49.246568,1.4192,default
Nord-Pas-de-Calais Picardie,Nord,Linselles,8192,50.739197,3.080101,default
Île-de-France,Val-d'Oise,Pierrelaye,8186,49.022697,2.1547299,default
Rhone-Alpes,Drome,Crest,8181,44.7282749,5.024072,default
Bretagne,Cotes-d'Armor,Trégueux,8172,48.489828,-2.737011,default
Normandie,Seine-Maritime,Harfleur,8167,49.511788,0.198015,default
Haute-Normandie,Seine-Maritime,Saint-Aubin-lès-Elbeuf,8167,49.299076,1.012997,default
Normandie,Seine-Maritime,Notre-Dame-de-Gravenchon,8138,49.489108,0.567624,default
Bretagne,Finistere,Ergué-Gabéric,8136,47.996387,-4.027388,default
Provence-Alpes-Côte d'Azur,Var,La Londe-les-Maures,8134,43.138622,6.235208,default
Provence-Alpes-Côte d'Azur,Vaucluse,Entraigues-sur-la-Sorgue,8134,44.003485,4.9259579,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,Aucamville,8126,43.669074,1.429713,default
Auvergne Rhône-Alpes,Rhône,Belleville,8123,46.109457,4.745161,default
Bourgogne Franche-Comté,Saône-et-Loire,Digoin,8117,46.480798,3.979376,default
Île-de-France,Essonne,Marcoussis,8111,48.642446,2.2298809,default
Aquitaine Limousin Poitou-Charentes,Dordogne,Coulounieix-Chamiers,8108,45.1567262,0.6906113,default
Aquitaine Limousin Poitou-Charentes,Gironde,Lège-Cap-Ferret,8106,44.795454,-1.147783,default
Centre,Loiret,Saint-Jean-le-Blanc,8104,47.893057,1.915628,default
Provence-Alpes-Côte d'Azur,Vaucluse,Roussillon,8102,43.902293,5.292936,default
Pays de la Loire,Loire-Atlantique,Savenay,8100,47.358852,-1.944482,default
Auvergne Rhône-Alpes,Rhône,Chaponost,8099,45.710755,4.744282,default
Bretagne,Ille-et-Vilaine,Guichen,8095,47.966038,-1.796747,default
Rhone-Alpes,Loire,Villars,8090,45.467654,4.352633,default
Auvergne Rhône-Alpes,Isere,Saint-Marcellin,8086,45.154119,5.3199379,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,Saint-Chamas,8069,43.550669,5.034508,default
Languedoc-Roussillon,Hérault,Juvignac,8062,43.611297,3.812357,default
Centre,Indre-et-Loire,Chinon,8044,47.167296,0.240385,default
Alsace-Champagne-Ardenne-Lorraine,Meurthe-et-Moselle,Tomblaine,8041,48.683482,6.221307,default
Île-de-France,Val-d'Oise,Le Plessis-Bouchard,8040,49.003807,2.234035,default
Rhone-Alpes,Savoie,La Ravoire,8019,45.556935,5.971688,default
Midi-Pyrénées,Gers,L'Isle-Jourdain,8012,43.6138369,1.081741,default
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Peymeinade,8005,43.643116,6.875682,default
Provence-Alpes-Côte d'Azur,Vaucluse,Morières-lès-Avignon,7999,43.939025,4.910072,default
Corse,Haute-Corse,Borgo,7997,42.554742,9.424047,default
Auvergne Rhône-Alpes,Puy-de-Dome,Romagnat,7997,45.732446,3.103759,default
Alsace-Champagne-Ardenne-Lorraine,Meurthe-et-Moselle,Malzéville,7993,48.708323,6.183463,default
Auvergne Rhône-Alpes,Isere,Vif,7991,45.056206,5.66912,default
Centre,Indre-et-Loire,Ballan-Miré,7987,47.3415,0.6132689,default
Normandie,Orne,L'Aigle,7983,48.764651,0.628715,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,La Fare-les-Oliviers,7980,43.550993,5.194541,default
Nord-Pas-de-Calais Picardie,Oise,Margny-lès-Compiègne,7979,49.423944,2.819166,default
Auvergne Rhône-Alpes,Savoie,Saint-Jean-de-Maurienne,7968,45.275403,6.344886,default
Languedoc-Roussillon Midi-Pyrénées,Hautes-Pyrénées,Aureilhan,7959,43.242573,0.096065,default
Bretagne,Ille-et-Vilaine,Vern-sur-Seiche,7957,48.046029,-1.602986,default
Midi-Pyrénées,Haute-Garonne,Seysses,7954,43.498596,1.310822,default
Nord-Pas-de-Calais Picardie,Nord,Cappelle-la-Grande,7948,50.9987629,2.374221,default
Lorraine,Meurthe-et-Moselle,Mont-Saint-Martin,7946,49.546625,5.78719,default
Bretagne,Ille-et-Vilaine,Le Rheu,7940,48.101097,-1.795384,default
Auvergne Rhône-Alpes,Loire,Feurs,7937,45.7436262,4.2232365,default
Rhone-Alpes,Loire,Sorbiers,7937,45.490467,4.449389,default
