Aquitaine Limousin Poitou-Charentes,Gironde,,Blanquefort,15297,44.910084,-0.6352439999999999,default
Brittany,Finistere,,Morlaix,15264,48.577613,-3.828228,default
Île-de-France,Yvelines,,Carrières-sur-Seine,15205,48.911292,2.178685,default
Île-de-France,Yvelines,,Montesson,15183,48.908587,2.149777,default
Île-de-France,Yvelines,,Carrières-sous-Poissy,15102,48.945484,2.037356,default
Île-de-France,Val-d'Oise,,Saint-Leu-la-Forêt,15082,49.019157,2.247531,default
Île-de-France,Yvelines,,Verneuil-sur-Seine,15050,48.97931699999999,1.975419,default
Pays de la Loire,Sarthe,,La Flèche,14992,47.69589,-0.07464599999999999,default
Nord-Pas-de-Calais Picardie,Oise,,Crépy-en-Valois,14962,49.2361549,2.890059,default
Midi-Pyrénées,Haute-Garonne,,Balma,14929,43.606098,1.500032,default
Île-de-France,Val-de-Marne,,Saint-Maurice,14927,48.8205669,2.423655,default
Centre,Indre-et-Loire,,Saint-Avertin,14893,47.367854,0.7269049999999999,default
Alsace-Champagne-Ardenne-Lorraine,Haut-Rhin,,Illzach,14870,47.781287,7.346867,default
Île-de-France,Seine-et-Marne,,Fontainebleau,14839,48.40467599999999,2.70162,default
Nord-Pas-de-Calais,Pas-de-Calais,,Berck,14835,50.408188,1.591865,default
Alsace-Champagne-Ardenne-Lorraine,Meurthe-et-Moselle,,Pont-à-Mousson,14792,48.90329,6.054868,default
Nord-Pas-de-Calais Picardie,Nord,,Caudry,14789,50.124269,3.410122,default
Normandy,Orne,,Flers,14761,48.750059,-0.5757940000000001,default
Brittany,Finistere,,Douarnenez,14750,48.093228,-4.328619,default
Île-de-France,Seine-et-Marne,,Coulommiers,14725,48.813071,3.083497,default
Alsace-Champagne-Ardenne-Lorraine,Meurthe-et-Moselle,,Laxou,14681,48.684256,6.152525,default
Alsace-Champagne-Ardenne-Lorraine,Haut-Rhin,,Wittenheim,14666,47.81077,7.339439,default
Auvergne Rhône-Alpes,Loire,,Rive-de-Gier,14658,45.52769199999999,4.615349,default
