AL,Andalucía,14,Córdoba,052,Peñarroya-Pueblonuevo,,11300,38.3025882,-5.2671378
AL,Andalucía,14,Córdoba,054,Pozoblanco,,17380,38.3770629,-4.8494709
AL,Andalucía,14,Córdoba,055,Priego de Córdoba,,22936,37.437791,-4.1987434
AL,Andalucía,14,Córdoba,056,Puente Genil,,30167,37.3909975,-4.7665698
AL,Andalucía,14,Córdoba,058,Rute,,10269,37.324936,-4.3706453
GA,Galicia,15,A Coruña,002,Ames,,30267,42.9038027,-8.6583677
GA,Galicia,15,A Coruña,005,Arteixo,,30950,43.3038683,-8.510297399999999
GA,Galicia,15,A Coruña,009,Betanzos,,13202,43.2784298,-8.213123399999999
GA,Galicia,15,A Coruña,011,Boiro,,18950,42.647476,-8.883353800000002
GA,Galicia,15,A Coruña,017,Cambre,,24076,43.2926146,-8.3422786
GA,Galicia,15,A Coruña,019,Carballo,,31283,43.2128217,-8.691526399999999
GA,Galicia,15,A Coruña,030,A Coruña,,243870,43.3623436,-8.4115401
GA,Galicia,15,A Coruña,031,Culleredo,,29593,43.2882033,-8.389602
GA,Galicia,15,A Coruña,035,Fene,,13385,43.475298,-8.1662448
GA,Galicia,15,A Coruña,036,Ferrol,,69452,43.48964600000001,-8.2193451
GA,Galicia,15,A Coruña,041,A Laracha,,11402,43.24827,-8.5844049
GA,Galicia,15,A Coruña,054,Narón,,39565,43.5012892,-8.192374299999999
GA,Galicia,15,A Coruña,057,Noia,,14472,42.78427569999999,-8.8882891
GA,Galicia,15,A Coruña,058,Oleiros,,34693,43.33270590000001,-8.3157003
GA,Galicia,15,A Coruña,059,Ordes,,12776,43.0763738,-8.4080662
GA,Galicia,15,A Coruña,070,As Pontes de García Rodríguez,,10503,43.4526064,-7.852247399999999
GA,Galicia,15,A Coruña,072,Rianxo,,11386,42.6513206,-8.8166051
GA,Galicia,15,A Coruña,073,Ribeira,,27372,42.5540645,-8.9922481
GA,Galicia,15,A Coruña,075,Sada,,15080,43.3555238,-8.255737600000002
GA,Galicia,15,A Coruña,078,Santiago de Compostela,,95612,42.8782132,-8.5448445
GA,Galicia,15,A Coruña,082,Teo,,18505,42.7670593,-8.5158077
CM,Castilla-La Mancha,16,Cuenca,078,Cuenca,,55428,40.0703925,-2.1374162
CM,Castilla-La Mancha,16,Cuenca,203,Tarancón,,14922,40.0105152,-3.0074463
CT,Catalunya,17,Girona,015,Banyoles,,19299,42.1181833,2.7651488
CT,Catalunya,17,Girona,022,La Bisbal d'Empordà,,10759,41.9586483,3.0397887
CT,Catalunya,17,Girona,023,Blanes,,39132,41.6759954,2.7902289
CT,Catalunya,17,Girona,034,Calonge,,10520,41.8610629,3.0760889
CT,Catalunya,17,Girona,044,Cassà de la Selva,,10030,41.8862532,2.8751691
CT,Catalunya,17,Girona,047,Castelló d'Empúries,,10870,42.2604918,3.0738992
CT,Catalunya,17,Girona,048,Castell-Platja d'Aro,,10589,41.8144466,3.0321868
CT,Catalunya,17,Girona,062,L'Escala,,10276,42.10942660000001,3.1428341
CT,Catalunya,17,Girona,066,Figueres,,45346,42.26550659999999,2.9581046
CT,Catalunya,17,Girona,079,Girona,,97586,41.9794005,2.8214264
CT,Catalunya,17,Girona,095,Lloret de Mar,,37618,41.7005989,2.8398194
CT,Catalunya,17,Girona,114,Olot,,33944,42.18220780000001,2.4880242
CT,Catalunya,17,Girona,117,Palafrugell,,22733,41.9179112,3.1629611
CT,Catalunya,17,Girona,118,Palamós,,17911,41.8505066,3.1298161
CT,Catalunya,17,Girona,147,Ripoll,,10632,42.1994589,2.1907618
CT,Catalunya,17,Girona,152,Roses,,19575,42.2631774,3.1781873
CT,Catalunya,17,Girona,155,Salt,,29342,41.9726971,2.791944
CT,Catalunya,17,Girona,160,Sant Feliu de Guíxols,,21586,41.7850237,3.031659
CT,Catalunya,17,Girona,180,Santa Coloma de Farners,,12681,41.8624336,2.6650879
CT,Catalunya,17,Girona,199,Torroella de Montgrí,,11388,42.0419133,3.1265315
AL,Andalucía,18,Granada,003,Albolote,,18464,37.2283225,-3.6543577
AL,Andalucía,18,Granada,017,Almuñécar,,27391,36.734473,-3.6890198
AL,Andalucía,18,Granada,021,Armilla,,23623,37.1439159,-3.6254529
AL,Andalucía,18,Granada,022,Atarfe,,17792,37.2211865,-3.6902166
AL,Andalucía,18,Granada,023,Baza,,20668,37.4862228,-2.7769904
AL,Andalucía,18,Granada,062,Churriana de la Vega,,13907,37.1457019,-3.6448642
AL,Andalusia,18,Granada,087,Granada,,235800,37.1773363,-3.5985571
AL,Andalucía,18,Granada,089,Guadix,,18928,37.3011351,-3.1403256
AL,Andalucía,18,Granada,100,Huétor Tájar,,10147,37.1972428,-4.0481376
AL,Andalucía,18,Granada,101,Huétor Vega,,11849,37.1470974,-3.5684419
AL,Andalucía,18,Granada,102,Illora,,10423,37.2869036,-3.880361
AL,Andalucía,18,Granada,122,Loja,,20893,37.1661897,-4.149075
AL,Andalucía,18,Granada,127,Maracena,,21816,37.2078659,-3.6329196
AL,Andalucía,18,Granada,140,Motril,,60777,36.7489747,-3.5180363
AL,Andalucía,18,Granada,145,Ogíjares,,13719,37.12000949999999,-3.6079451
AL,Andalucía,18,Granada,153,Peligros,,11154,37.2324557,-3.628112999999999
AL,Andalucía,18,Granada,158,Pinos Puente,,10605,37.2514515,-3.7496132
AL,Andalucía,18,Granada,173,Salobreña,,12429,36.7429438,-3.5850658
AL,Andalucía,18,Granada,175,Santa Fe,,15067,37.1878785,-3.7202391
AL,Andalucía,18,Granada,193,La Zubia,,18675,37.1197161,-3.5843792
AL,Andalucía,18,Granada,905,Las Gabias,,19603,37.1346055,-3.6693027
AL,Andalusia,18,Granada,911,Vegas del Genil,,10423,37.1701396,-3.6978264
CM,Castilla-La Mancha,19,Guadalajara,024,Alovera,,12247,40.5961557,-3.2477262
CM,Castilla-La Mancha,19,Guadalajara,046,Azuqueca de Henares,,34896,40.5648765,-3.2680616
CM,Castilla-La Mancha,19,Guadalajara,071,El Casar,,11606,40.7058621,-3.427332
CM,Castilla-La Mancha,19,Guadalajara,130,Guadalajara,,83391,40.632489,-3.16017
PV,Euskadi,20,Gipuzkoa,009,Andoain,,14668,43.2186367,-2.021197
PV,Euskadi,20,Gipuzkoa,017,Azkoitia,,11566,43.1776439,-2.3109203
PV,Euskadi,20,Gipuzkoa,018,Azpeitia,,14675,43.1825979,-2.2667322
PV,Euskadi,20,Gipuzkoa,019,Beasain,,13980,43.0457548,-2.2003055
PV,Euskadi,20,Gipuzkoa,030,Eibar,,27414,43.1832096,-2.4715422
PV,Euskadi,20,Gipuzkoa,032,Elgoibar,,11589,43.2157113,-2.4128202
PV,Euskadi,20,Gipuzkoa,036,Hondarribia,,16945,43.3708434,-1.8001488
PV,Euskadi,20,Gipuzkoa,040,Hernani,,19600,43.26579280000001,-1.9768497
PV,Euskadi,20,Gipuzkoa,045,Irun,,61481,43.3381465,-1.7888495
PV,Euskadi,20,Gipuzkoa,055,Arrasate,,22055,43.0648865,-2.4902081
